im_fitness,im_f_measure,im_precision,im_tree_height,im_tree_silent_leaves,im_tree_leaves,im_tree_nodes,incremental_fitness,incremental_f_measure,incremental_precision,incremental_tree_height,incremental_tree_silent_leaves,incremental_tree_leaves,incremental_tree_nodes,incremental_freezing_baseline_fitness,incremental_freezing_baseline_f_measure,incremental_freezing_baseline_precision,incremental_freezing_baseline_tree_height,incremental_freezing_baseline_tree_silent_leaves,incremental_freezing_baseline_tree_leaves,incremental_freezing_baseline_tree_nodes,incremental_freezing_advanced_fitness,incremental_freezing_advanced_f_measure,incremental_freezing_advanced_precision,incremental_freezing_advanced_tree_height,incremental_freezing_advanced_tree_silent_leaves,incremental_freezing_advanced_tree_leaves,incremental_freezing_advanced_tree_nodes,variants_total,variants_processed_so_far,traces_processed_so_far
0.6730895408884454,0.8046067164235823,1.0,2,0,5,6,0.82196917401054,0.8068890009857489,0.7923521928635482,6,2,9,15,0.82196917401054,0.8068890009857489,0.7923521928635482,6,2,9,15,0.82196917401054,0.8068890009857489,0.7923521928635482,6,2,9,15,231,1,56482
0.8768557459642501,0.9343880027537846,1.0,4,0,6,9,0.895136846556803,0.9442893845301005,0.9991535461463039,4,1,7,11,0.9577842618799923,0.7594277319317141,0.6291343881476457,7,4,15,26,0.9907586801219798,0.8229392324189883,0.7037369066017843,7,5,13,22,231,2,102853
0.9632521621116947,0.8346280294618051,0.7363080028343819,5,3,9,15,0.9632521621116947,0.8346280294618051,0.7363080028343819,5,3,9,15,0.9887442792084248,0.7705444005805032,0.631239948429629,7,4,15,25,0.9907586801219798,0.8229392324189883,0.7037369066017843,7,5,13,22,231,3,123238
0.9807716304216332,0.7203353329595209,0.5691910622594656,3,4,10,15,0.9762039710608797,0.9372525497564337,0.9012902535318461,7,2,9,16,0.9887442792084248,0.7705444005805032,0.631239948429629,7,4,15,25,0.9907586801219798,0.8229392324189883,0.7037369066017843,7,5,13,22,231,4,132758
0.9847309015026183,0.7235380499744869,0.5718570454168382,4,5,11,17,0.9796431981000341,0.9391846346314566,0.9019353497262724,8,3,10,18,0.9887442792084248,0.7705444005805032,0.631239948429629,7,4,15,25,0.9907586801219798,0.8229392324189883,0.7037369066017843,7,5,13,22,231,5,136494
0.9898888732646063,0.7270316562312121,0.5744823732343234,6,7,13,22,0.9867995926067442,0.9933171222561626,0.999921317150894,9,4,11,20,0.9887442792084248,0.7705444005805032,0.631239948429629,7,4,15,25,0.9907586801219798,0.8229392324189883,0.7037369066017843,7,5,13,22,231,6,139795
0.9898888732646063,0.7270316562312121,0.5744823732343234,6,7,13,22,0.9898888732646063,0.7270316562312121,0.5744823732343234,6,7,13,22,0.9887442792084248,0.7705444005805032,0.631239948429629,7,4,15,25,0.9907586801219798,0.8229392324189883,0.7037369066017843,7,5,13,22,231,7,142926
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9962504067382012,0.7516148750076467,0.6034371103123788,7,9,17,29,0.9947537281961062,0.7670755079775631,0.6242075253008487,9,8,26,45,0.9982073118584898,0.8226755837887652,0.6996451128315725,8,7,17,30,231,8,145423
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9962504067382012,0.7516148750076467,0.6034371103123788,7,9,17,29,0.9961971914629189,0.7709330640765334,0.6287561803123262,9,9,28,49,0.9982073118584898,0.8226755837887652,0.6996451128315725,8,7,17,30,231,9,146938
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9962504067382012,0.7516148750076467,0.6034371103123788,7,9,17,29,0.9966931110517505,0.7746975650176672,0.6335791522405972,9,9,28,50,0.9982073118584898,0.8226755837887652,0.6996451128315725,8,7,17,30,231,10,147460
0.9965162002207323,0.7599977939803327,0.614216429826776,6,7,15,24,0.9966305444831416,0.7131550117175883,0.5552290394219406,7,10,19,33,0.9970245371542485,0.7738855671679328,0.6323602491801731,10,9,29,52,0.9982073118584898,0.8226755837887652,0.6996451128315725,8,7,17,30,231,11,147903
0.9974143228035018,0.6746301710689421,0.5096853300447743,7,7,15,25,0.9974483130350017,0.7133027007787257,0.5551544537895234,7,11,21,37,0.9970245371542485,0.7738855671679328,0.6323602491801731,10,9,29,52,0.9982073118584898,0.8226755837887652,0.6996451128315725,8,7,17,30,231,12,148265
0.9995106824033986,0.6289073532933577,0.4587936570069835,8,12,22,37,0.9987211212778008,0.7605608933493379,0.6141156778646089,9,11,23,39,0.9995106824033986,0.5968830035794962,0.42548649599782185,10,16,31,54,0.9993888649211538,0.8682472626953521,0.7675305279704716,8,8,20,34,231,13,148404
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9990030020651615,0.7929321023253989,0.6573385660999438,9,12,25,43,0.999781271179069,0.606753440503008,0.4355375946570079,11,19,40,71,0.9998676025543911,0.8925877240835572,0.8060981604026907,8,9,22,37,231,14,148539
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9990030020651615,0.7929321023253989,0.6573385660999438,9,12,25,43,0.999781271179069,0.606753440503008,0.4355375946570079,11,19,40,71,0.9998676025543911,0.8925877240835572,0.8060981604026907,8,9,22,37,231,15,148665
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9992312800827291,0.7929591631738622,0.6572769530545517,9,13,27,47,0.999781271179069,0.606753440503008,0.4355375946570079,11,19,40,71,0.9998676025543911,0.8925877240835572,0.8060981604026907,8,9,22,37,231,16,148779
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9992312800827291,0.7929591631738622,0.6572769530545517,9,13,27,47,0.999781271179069,0.606753440503008,0.4355375946570079,11,19,40,71,0.9998676025543911,0.8925877240835572,0.8060981604026907,8,9,22,37,231,17,148887
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9992312800827291,0.7929591631738622,0.6572769530545517,9,13,27,47,0.999781271179069,0.606753440503008,0.4355375946570079,11,19,40,71,0.9998676025543911,0.8925877240835572,0.8060981604026907,8,9,22,37,231,18,148976
0.9998540987527316,0.686650819328588,0.5228641547034727,8,10,21,35,0.9992941663293665,0.7930368800355947,0.6573565368605996,9,12,27,47,0.999781271179069,0.606753440503008,0.4355375946570079,11,19,40,71,0.9998676025543911,0.8925877240835572,0.8060981604026907,8,9,22,37,231,19,149064
