im_fitness,im_f_measure,im_precision,im_tree_height,im_tree_silent_leaves,im_tree_leaves,im_tree_nodes,incremental_fitness,incremental_f_measure,incremental_precision,incremental_tree_height,incremental_tree_silent_leaves,incremental_tree_leaves,incremental_tree_nodes,incremental_freezing_baseline_fitness,incremental_freezing_baseline_f_measure,incremental_freezing_baseline_precision,incremental_freezing_baseline_tree_height,incremental_freezing_baseline_tree_silent_leaves,incremental_freezing_baseline_tree_leaves,incremental_freezing_baseline_tree_nodes,incremental_freezing_advanced_fitness,incremental_freezing_advanced_f_measure,incremental_freezing_advanced_precision,incremental_freezing_advanced_tree_height,incremental_freezing_advanced_tree_silent_leaves,incremental_freezing_advanced_tree_leaves,incremental_freezing_advanced_tree_nodes,variants_total,variants_processed_so_far,traces_processed_so_far
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,33,149686
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,34,149706
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,35,149726
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,36,149746
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,37,149765
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,38,149784
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,39,149801
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,40,149817
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,41,149832
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,42,149847
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,43,149861
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,44,149875
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,45,149888
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,46,149901
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,47,149913
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9998629473705118,0.8785578912174182,0.7835020976227621,8,8,20,34,231,48,149925
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,49,149937
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,50,149949
0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,51,149960
0.9999803380617368,0.7102277032700542,0.5506672728119179,12,12,23,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,52,149970
0.9999803380617368,0.7102277032700542,0.5506672728119179,12,12,23,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,53,149979
0.9999803380617368,0.7102277032700542,0.5506672728119179,12,12,23,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,54,149988
0.9999803380617368,0.7102277032700542,0.5506672728119179,12,12,23,42,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,55,149997
0.9999741983242675,0.8255138585629289,0.7028851180310455,9,7,18,32,0.9999894200366365,0.6738006641572996,0.5080716510099244,9,13,24,41,0.9999648140647011,0.607091860485612,0.4358515496156068,9,17,33,57,0.9999300426912313,0.8753231394505581,0.7783309453422083,8,9,21,36,231,56,150006
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999753940280645,0.6070958759056133,0.435853678962311,9,18,35,61,0.9999580426482404,0.8738092356650815,0.775923326662666,9,12,25,44,231,57,150014
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999753940280645,0.6070958759056133,0.435853678962311,9,18,35,61,0.9999580426482404,0.8738092356650815,0.775923326662666,9,12,25,44,231,58,150022
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999753940280645,0.6070958759056133,0.435853678962311,9,18,35,61,0.9999580426482404,0.8738092356650815,0.775923326662666,9,12,25,44,231,59,150029
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999753940280645,0.6070958759056133,0.435853678962311,9,18,35,61,0.9999580426482404,0.8738092356650815,0.775923326662666,9,12,25,44,231,60,150036
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999753940280645,0.6070958759056133,0.435853678962311,9,18,35,61,0.9999580426482404,0.8738092356650815,0.775923326662666,9,12,25,44,231,61,150043
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,62,150050
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,63,150057
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,64,150063
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,65,150069
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,66,150075
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,67,150081
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,68,150087
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999826486201759,0.888084252647172,0.7987085016679272,9,13,27,47,231,69,150093
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,70,150099
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,71,150104
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,72,150109
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,73,150114
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,74,150119
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,75,150124
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,76,150128
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,77,150132
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,78,150136
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,79,150140
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,80,150144
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,81,150148
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,82,150152
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,83,150156
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,84,150160
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,85,150163
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,86,150166
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,87,150169
0.9999838210528502,0.8254993352220195,0.7028593063547508,10,6,17,29,1.0,0.6738046902061888,0.5080734980965571,9,14,26,45,0.9999903571191063,0.6516119231021938,0.4832547623243667,9,18,36,63,0.9999928879135173,0.7741213346603604,0.6314856708835948,9,14,28,49,231,88,150172
