im_fitness,im_f_measure,im_precision,im_tree_height,im_tree_silent_leaves,im_tree_leaves,im_tree_nodes,incremental_fitness,incremental_f_measure,incremental_precision,incremental_tree_height,incremental_tree_silent_leaves,incremental_tree_leaves,incremental_tree_nodes,incremental_freezing_baseline_fitness,incremental_freezing_baseline_f_measure,incremental_freezing_baseline_precision,incremental_freezing_baseline_tree_height,incremental_freezing_baseline_tree_silent_leaves,incremental_freezing_baseline_tree_leaves,incremental_freezing_baseline_tree_nodes,incremental_freezing_advanced_fitness,incremental_freezing_advanced_f_measure,incremental_freezing_advanced_precision,incremental_freezing_advanced_tree_height,incremental_freezing_advanced_tree_silent_leaves,incremental_freezing_advanced_tree_leaves,incremental_freezing_advanced_tree_nodes,variants_total,variants_processed_so_far,traces_processed_so_far
0.6730895408884454,0.8046067164235823,1.0,2,0,5,6,0.8578164092007722,0.7462652964116855,0.6603879358005962,7,5,14,23,0.8578164092007722,0.7462652964116855,0.6603879358005962,7,5,14,23,0.8578164092007722,0.7462652964116855,0.6603879358005962,7,5,14,23,231,1,56482
0.8768557459642501,0.9343880027537846,1.0,4,0,6,9,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,231,2,102853
0.9632521621116947,0.8346280294618051,0.7363080028343819,5,3,9,15,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,231,3,123238
0.9807716304216332,0.7203353329595209,0.5691910622594656,3,4,10,15,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,231,4,132758
0.9847309015026183,0.7235380499744869,0.5718570454168382,4,5,11,17,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,231,5,136494
0.9898888732646063,0.7270316562312121,0.5744823732343234,6,7,13,22,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,231,6,139795
0.9898888732646063,0.7270316562312121,0.5744823732343234,6,7,13,22,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,0.9909621737956664,0.7925871813692983,0.6603879358005962,7,6,15,25,231,7,142926
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9971406015918466,0.8439077051926984,0.7314968906302373,7,7,18,30,0.9986699618758792,0.6441301867252643,0.47536863755764436,8,15,30,52,0.9984108055321715,0.8007304609423946,0.6683921576061607,8,8,19,33,231,8,145423
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9971406015918466,0.8439077051926984,0.7314968906302373,7,7,18,30,0.9986699618758792,0.6441301867252643,0.47536863755764436,8,15,30,52,0.9984108055321715,0.8007304609423946,0.6683921576061607,8,8,19,33,231,9,146938
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9971406015918466,0.8439077051926984,0.7314968906302373,7,7,18,30,0.9986699618758792,0.6441301867252643,0.47536863755764436,8,15,30,52,0.9984108055321715,0.8007304609423946,0.6683921576061607,8,8,19,33,231,10,147460
0.9965162002207323,0.7599977939803327,0.614216429826776,6,7,15,24,0.9977107336471204,0.851705341913455,0.7429776870975999,8,8,20,34,0.9986699618758792,0.6441301867252643,0.47536863755764436,8,15,30,52,0.9984108055321715,0.8007304609423946,0.6683921576061607,8,8,19,33,231,11,147903
0.9974143228035018,0.6746301710689421,0.5096853300447743,7,7,15,25,0.9977107336471204,0.851705341913455,0.7429776870975999,8,8,20,34,0.9986699618758792,0.6441301867252643,0.47536863755764436,8,15,30,52,0.9984108055321715,0.8007304609423946,0.6683921576061607,8,8,19,33,231,12,148265
0.9995106824033986,0.6289073532933577,0.4587936570069835,8,12,22,37,0.9987474632512882,0.8793762643991168,0.7854933855229268,8,7,18,30,0.9999648140647011,0.5982503046625827,0.42679466312340986,9,18,35,60,0.9995923585948415,0.8363598530783003,0.7189551444717769,8,9,22,37,231,13,148404
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.5982503046625827,0.42679466312340986,9,18,35,60,0.9998629473705118,0.7862072217558361,0.6477852277748735,8,10,24,40,231,14,148539
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.5982503046625827,0.42679466312340986,9,18,35,60,0.9998629473705118,0.7862072217558361,0.6477852277748735,8,10,24,40,231,15,148665
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.5982503046625827,0.42679466312340986,9,18,35,60,0.9998629473705118,0.7862072217558361,0.6477852277748735,8,10,24,40,231,16,148779
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.5982503046625827,0.42679466312340986,9,18,35,60,0.9998629473705118,0.7862072217558361,0.6477852277748735,8,10,24,40,231,17,148887
