im_fitness,im_f_measure,im_precision,im_tree_height,im_tree_silent_leaves,im_tree_leaves,im_tree_nodes,incremental_fitness,incremental_f_measure,incremental_precision,incremental_tree_height,incremental_tree_silent_leaves,incremental_tree_leaves,incremental_tree_nodes,incremental_freezing_baseline_fitness,incremental_freezing_baseline_f_measure,incremental_freezing_baseline_precision,incremental_freezing_baseline_tree_height,incremental_freezing_baseline_tree_silent_leaves,incremental_freezing_baseline_tree_leaves,incremental_freezing_baseline_tree_nodes,incremental_freezing_advanced_fitness,incremental_freezing_advanced_f_measure,incremental_freezing_advanced_precision,incremental_freezing_advanced_tree_height,incremental_freezing_advanced_tree_silent_leaves,incremental_freezing_advanced_tree_leaves,incremental_freezing_advanced_tree_nodes,variants_total,variants_processed_so_far,traces_processed_so_far
0.6730895408884454,0.8046067164235823,1.0,2,0,5,6,0.8578164092007722,0.7902929396043246,0.7326240522015437,6,4,12,19,0.8578164092007722,0.7902929396043246,0.7326240522015437,6,4,12,19,0.8578164092007722,0.7902929396043246,0.7326240522015437,6,4,12,19,231,1,56482
0.8768557459642501,0.9343880027537846,1.0,4,0,6,9,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,231,2,102853
0.9632521621116947,0.8346280294618051,0.7363080028343819,5,3,9,15,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,231,3,123238
0.9807716304216332,0.7203353329595209,0.5691910622594656,3,4,10,15,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,231,4,132758
0.9847309015026183,0.7235380499744869,0.5718570454168382,4,5,11,17,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,231,5,136494
0.9898888732646063,0.7270316562312121,0.5744823732343234,6,7,13,22,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,231,6,139795
0.9898888732646063,0.7270316562312121,0.5744823732343234,6,7,13,22,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,0.9909621737956664,0.8424327282200116,0.7326240522015437,6,5,13,21,231,7,142926
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9971406015918466,0.8717843339255762,0.7744267079902241,7,6,16,26,0.9971406015918466,0.716812473817597,0.5595149258375172,8,11,27,45,0.9984108055321715,0.8351496397802056,0.7177778626018949,7,7,17,29,231,8,145423
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9971406015918466,0.8717843339255762,0.7744267079902241,7,6,16,26,0.9971406015918466,0.716812473817597,0.5595149258375172,8,11,27,45,0.9984108055321715,0.8351496397802056,0.7177778626018949,7,7,17,29,231,9,146938
0.9961493227453846,0.7517393604338227,0.6036347184671842,6,8,16,26,0.9971406015918466,0.8717843339255762,0.7744267079902241,7,6,16,26,0.9971406015918466,0.716812473817597,0.5595149258375172,8,11,27,45,0.9984108055321715,0.8351496397802056,0.7177778626018949,7,7,17,29,231,10,147460
0.9965162002207323,0.7599977939803327,0.614216429826776,6,7,15,24,0.9977107336471204,0.8783503612527813,0.7844975835335957,8,7,18,30,0.9977107336471204,0.7301016288867053,0.5756886201280746,9,12,29,49,0.9984108055321715,0.8351496397802056,0.7177778626018949,7,7,17,29,231,11,147903
0.9974143228035018,0.6746301710689421,0.5096853300447743,7,7,15,25,0.9977107336471204,0.8783503612527813,0.7844975835335957,8,7,18,30,0.9977107336471204,0.7301016288867053,0.5756886201280746,9,12,29,49,0.9984108055321715,0.8351496397802056,0.7177778626018949,7,7,17,29,231,12,148265
0.9995106824033986,0.6289073532933577,0.4587936570069835,8,12,22,37,0.9987474632512882,0.8793762643991168,0.7854933855229268,8,7,18,30,0.9984969230936894,0.7232834085324016,0.5670019155012589,8,10,27,45,0.9995923585948415,0.8784356693517734,0.783473860000255,7,8,20,33,231,13,148404
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.999016825061243,0.8842136436011134,0.7930763514160919,9,8,20,34,0.9987574038059494,0.6507725538531592,0.48261937615791595,9,14,37,61,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,14,148539
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,15,148665
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,16,148779
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,17,148887
0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,18,148976
0.9998540987527316,0.686650819328588,0.5228641547034727,8,10,21,35,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,19,149064
0.9998540987527316,0.686650819328588,0.5228641547034727,8,10,21,35,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,20,149145
0.9998540987527316,0.686650819328588,0.5228641547034727,8,10,21,35,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,21,149214
0.9998540987527316,0.686650819328588,0.5228641547034727,8,10,21,35,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,22,149275
0.9998540987527316,0.686650819328588,0.5228641547034727,8,10,21,35,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,23,149333
0.9998540987527316,0.686650819328588,0.5228641547034727,8,12,23,40,0.9999894200366365,0.6738006641572996,0.5080716510099244,8,13,24,40,0.9999648140647011,0.535606953424988,0.3657582559127496,12,21,43,73,0.9998629473705118,0.8233312024327053,0.6997807522500425,7,9,22,36,231,24,149389
